Algorithm: Prim's MST
7371 4171 19
14122 25139 22
14204 14351 22
14241 46120 22
14245 14076 22
14076 31171 13
14271 25182 22
14330 43614 22
14487 2379 22
2379 2994 2
14491 39091 22
14526 13226 22
14532 27406 22
27406 9924 14
9924 24200 1
14623 11134 22
11134 20435 2
11134 9921 14
9921 25760 16
25760 3428 8
3428 6277 6
6277 13969 19
3428 28889 21
28889 3493 17
3493 39587 8
39587 5880 11
3493 28693 12
14658 21468 22
21468 47548 1
47548 6746 21
6746 45651 6
45651 10262 2
14714 2260 22
14777 29786 22
29786 29134 7
14804 27385 22
14863 46232 22
15035 26977 22
15089 32530 22
15118 34018 22
15162 45966 22
15175 5530 22
5530 19072 22
19072 7025 4
7025 46218 6
46218 30942 6
15196 33826 22
15241 48936 22
48936 48023 9
15379 28467 22
28467 26493 16
26493 19543 8
15457 23169 22
23169 26081 19
26081 21354 18
15457 33463 22
15458 43361 22
43361 4626 8
4626 18300 3
15538 9894 22
15582 43327 22
15586 40951 22
15673 14437 22
14437 39605 19
39605 39722 2
39722 49795 10
49795 31118 16
31118 32138 21
32138 27785 19
27785 49719 15
15757 18824 22
15835 24342 22
24342 40093 2
24342 23000 18
15848 34203 22
15956 38878 22
38878 26011 13
38878 33130 15
33130 10664 12
10664 3362 3
3362 24393 11
24393 42967 16
3362 6021 19
6021 20000 4
20000 16535 21
16078 24466 22
24466 11460 21
11460 41524 7
41524 48308 5
41524 47143 10
16090 17050 22
17050 42673 16
16203 18314 22
16318 4898 22
16383 11370 22
11370 1187 22
16414 40427 22
16445 33277 22
33277 41853 3
33277 3045 8
33277 42261 19
16492 47769 22
16588 40680 22
16685 27311 22
16690 11569 22
11569 27609 12
27609 5631 17
16833 39617 22
16860 41482 22
41482 45283 8
45283 8563 7
8563 1112 15
1112 10810 15
10810 21456 4
16872 33464 22
33464 30320 13
30320 13462 4
13462 19030 12
16907 3081 22
16952 3867 22
17076 3924 22
3924 24588 5
24588 41146 10
17113 1375 22
17166 34324 22
34324 19135 3
17245 36720 22
17289 5598 22
5598 6879 2
6879 19002 5
5598 28175 7
5598 12290 8
28175 13914 8
28175 18469 17
18469 11065 20
17291 26042 22
17309 23056 22
23056 37436 7
17311 43441 22
17417 10962 22
17446 27794 22
27794 35941 17
35941 17900 10
17457 48586 22
48586 7396 18
48586 12424 19
12424 24840 15
12424 43216 20
12424 14008 22
17477 31366 22
31366 33637 13
33637 7942 20
7942 7812 7
7812 34413 9
7812 381 21
381 26057 12
381 5227 15
381 1313 16
1313 26685 6
1313 4728 8
1313 44964 11
17481 45841 22
17506 31881 22
31881 47270 3
17548 32602 22
32602 37817 21
37817 18532 11
17650 37957 22
37957 35341 13
17810 5289 22
5289 29983 12
29983 45400 16
45400 30351 12
17819 2873 22
17849 30130 22
17947 36873 22
36873 29445 8
17996 42994 22
18032 4841 22
4841 21021 2
18040 34523 22
18066 35933 22
18197 12751 22
12751 4639 3
18228 39578 22
18264 43421 22
43421 21785 5
18273 47823 22
18438 46896 22
18460 8947 22
8947 30409 5
8947 38967 16
18470 15539 22
18490 2083 22
2083 26306 8
26306 22506 14
18538 43109 22
18624 36990 22
36990 45772 19
45772 20754 16
20754 48248 17
48248 34894 19
34894 35469 1
35469 30611 2
30611 34037 5
18640 40738 22
40738 20269 4
18756 49180 22
18763 22414 22
18782 49580 22
18798 13559 22
13559 3352 3
18823 36014 22
36014 33776 3
36014 17336 7
36014 34427 13
18850 23663 22
18943 39054 22
39054 48056 1
39054 28438 21
18946 22070 22
19151 8316 22
19235 1347 22
1347 1869 15
19238 7736 22
19330 35126 22
19420 31400 22
19467 7066 22
7066 36115 7
7066 24912 16
19505 19132 22
19538 1211 22
1211 36518 9
19577 27665 22
19663 28724 22
28724 43328 21
19679 18086 22
19802 9858 22
9858 35241 9
19810 26559 22
26559 21583 9
21583 17324 12
17324 16428 9
19915 29192 22
19921 28434 22
20100 11692 22
20131 14970 22
20149 4138 22
20459 3970 22
20520 41398 22
41398 6031 15
6031 37571 2
20759 31034 22
20908 31384 22
31384 20607 5
20909 39816 22
20931 12936 22
21014 38712 22
21060 28462 22
28462 39801 20
39801 45814 20
21062 37384 22
21135 38011 22
21179 19441 22
21192 39451 22
39451 34569 7
34569 29538 1
29538 14642 5
34569 31300 13
29538 118 14
118 36022 7
118 144 17
144 41053 9
31300 24334 18
118 237 22
237 25372 19
21413 31562 22
31562 35907 11
35907 38800 2
21419 30952 22
30952 46578 13
21485 37898 22
21497 4739 22
4739 19578 21
21533 25110 22
21576 6356 22
21620 25334 22
21749 33593 22
21872 9331 22
21872 37399 22
21873 15140 22
15140 29196 12
15140 26285 14
21926 47303 22
22060 29225 22
29225 11389 9
22063 32546 22
22126 44560 22
44560 29804 8
44560 43984 15
44560 25907 18
22241 15530 22
22328 43246 22
43246 23957 4
22332 47697 22
22376 10356 22
10356 34274 19
22431 26263 22
26263 40153 2
40153 29387 20
22476 32249 22
22515 41854 22
41854 23923 4
22588 3682 22
22642 47078 22
22673 30817 22
22750 3950 22
3950 20227 1
20227 40032 4
20227 18474 12
3950 28917 21
22799 11871 22
22818 13161 22
22848 7233 22
22878 18975 22
22935 12438 22
12438 30475 16
23093 25803 22
23152 29724 22
29724 11022 9
11022 23820 14
23205 29232 22
29232 19885 1
23275 2088 22
2088 135 20
135 4658 18
4658 34506 4
34506 26491 21
23317 13160 22
23436 34591 22
34591 35979 2
35979 9053 20
23511 30188 22
30188 46304 17
23536 28364 22
23551 45345 22
45345 45792 10
23553 10415 22
23590 36674 22
23743 31639 22
23749 41581 22
41581 34743 6
41581 7967 14
7967 40467 14
40467 43265 17
43265 35814 1
35814 15504 9
23756 7242 22
7242 30328 21
30328 46586 5
30328 35734 19
23892 18705 22
23973 5799 22
24030 26329 22
24096 2216 22
2216 10517 19
24107 3591 22
24202 30070 22
30070 28651 20
24226 8612 22
24301 17993 22
17993 26481 9
26481 13848 6
24316 21139 22
21139 23779 10
21139 45372 18
24357 21316 22
24379 27223 22
27223 43904 11
43904 37416 4
24615 394 22
24627 26957 22
24629 46710 22
24889 36487 22
36487 44489 4
44489 48942 1
25168 7339 22
7339 9893 2
25271 25518 22
25518 46948 13
25518 43280 15
43280 12799 4
43280 6660 15
25518 27564 18
27564 5203 13
46948 17442 21
25277 38749 22
25317 7316 22
25465 17227 22
25494 32625 22
25514 4254 22
4254 49299 12
49299 38530 1
38530 42527 17
25830 9631 22
25833 27698 22
25848 49588 22
49588 33538 7
33538 5838 9
25879 8976 22
8976 4174 10
8976 47159 10
47159 12822 8
4174 19705 19
19705 46853 11
46853 40142 6
46853 27056 18
27056 13612 7
19705 34241 19
25929 12320 22
26002 29926 22
29926 9676 18
26157 43164 22
26242 10605 22
10605 33141 10
33141 43540 7
43540 23654 13
23654 17801 7
17801 26394 4
26394 6990 6
26252 41538 22
26254 11304 22
11304 42385 10
11304 21391 17
21391 40926 8
21391 14852 12
14852 38435 11
14852 35516 18
40926 48900 20
26316 43736 22
26595 8396 22
26793 22644 22
22644 19874 10
19874 5169 13
5169 46758 17
26806 32708 22
26814 9130 22
26838 22348 22
26969 5299 22
27064 23730 22
23730 6411 13
23730 28774 21
28774 6286 17
27065 30421 22
30421 32878 4
30421 45958 11
45958 36764 11
36764 29612 1
29612 8464 8
8464 27619 22
27619 9144 4
27131 48387 22
48387 879 3
879 8280 21
8280 10704 15
10704 21008 12
27152 32896 22
32896 25768 3
27362 16125 22
16125 11847 15
27440 32256 22
32256 23043 6
23043 24589 6
27446 32492 22
27448 19832 22
27574 18682 22
27574 45684 22
27634 23313 22
23313 21299 15
27638 41255 22
41255 12771 2
27751 11193 22
11193 20741 5
20741 35527 9
35527 22424 4
11193 29382 18
11193 10773 19
22424 22967 19
27779 28479 22
27785 36422 22
27937 25473 22
25473 48498 10
25473 12944 22
12944 40648 7
40648 12595 21
27957 26122 22
26122 17573 20
28102 39222 22
28229 31493 22
31493 24303 8
31493 28378 8
28378 41889 4
41889 43402 12
28527 3267 22
28634 45780 22
45780 18845 5
28660 37649 22
28660 39190 22
28772 29028 22
29028 43237 21
43237 12531 3
28869 48741 22
28941 37686 22
28980 38771 22
29034 15683 22
15683 49249 3
49249 32027 7
32027 48683 19
48683 48663 9
29062 19594 22
19594 32063 19
29113 1663 22
29188 22839 22
22839 37234 6
29244 5028 22
29459 39631 22
29538 46445 22
46445 31154 7
29605 32811 22
29606 22966 22
29686 5273 22
29714 26821 22
26821 43321 7
26821 36598 22
29736 30176 22
29748 20480 22
29882 10393 22
29934 21312 22
21312 29545 3
30007 42164 22
30083 25141 22
25141 9279 21
9279 1090 7
9279 22443 10
30116 33403 22
30145 41563 22
30178 4093 22
4093 34887 15
30179 33236 22
30226 35230 22
30346 35633 22
30405 4975 22
30482 8311 22
8311 14564 7
14564 43110 3
8311 15103 10
30496 4228 22
4228 7469 6
7469 34317 22
30521 20650 22
20650 37070 20
20650 39896 20
39896 29322 21
30536 10901 22
10901 1054 6
1054 31746 10
10901 6922 11
1054 22958 12
31746 23204 16
23204 1622 9
1622 9349 19
1622 34185 21
30567 29049 22
30571 17339 22
17339 1963 7
1963 17697 3
17697 18702 1
17697 5882 2
17697 36912 12
17697 34518 15
36912 40670 15
40670 24784 7
40670 48827 9
17697 6716 17
6716 4711 5
4711 32467 6
32467 23544 18
48827 14160 19
24784 31909 21
1963 421 22
30679 29876 22
29876 9111 22
9111 41114 16
30769 33215 22
30836 44199 22
30879 4621 22
30969 8010 22
31060 15380 22
15380 45287 8
15380 47870 19
45287 12140 19
12140 32188 16
31119 47816 22
31144 22171 22
22171 14361 2
14361 19198 6
19198 46020 1
46020 23788 6
23788 3464 13
31207 8192 22
8192 12555 11
12555 26771 11
8192 49182 16
49182 9343 6
49182 31893 11
31366 33449 22
33449 17148 17
17148 40466 20
40466 34379 19
34379 38932 12
34379 11014 21
11014 11544 19
31381 1534 22
31479 39313 22
39313 10136 9
39313 28222 11
39313 41009 11
31507 35111 22
35111 49848 7
49848 13960 15
13960 45985 22
31560 46641 22
46641 32422 18
32422 47575 16
31612 23701 22
23701 4882 13
4882 4083 5
4083 46548 3
23701 13674 14
46548 30691 20
31677 30949 22
31709 27185 22
31713 39857 22
31717 17949 22
31732 11815 22
31831 41619 22
31908 48602 22
48602 22113 18
22113 16407 2
16407 35510 1
32001 14726 22
14726 26808 3
26808 38325 11
14726 17257 20
32134 36490 22
32181 23656 22
23656 19311 13
32247 3917 22
32312 19847 22
32350 8129 22
32402 38881 22
32419 46127 22
32481 30940 22
30940 35457 4
35457 43699 16
32679 14514 22
32685 13878 22
13878 43549 14
32706 10161 22
10161 18150 14
18150 47411 7
47411 45314 2
18150 36991 11
10161 49361 18
49361 11678 18
11678 47825 13
32804 23297 22
32831 35888 22
35888 36042 21
32859 9855 22
32899 4985 22
32948 12051 22
32949 40261 22
40261 30886 16
32978 28507 22
33146 6054 22
33310 44184 22
33324 34400 22
34400 1687 9
34400 34753 18
33528 33577 22
33593 49815 22
33690 40088 22
33690 44213 22
44213 34450 1
33793 25460 22
25460 30350 13
33797 24064 22
33830 31371 22
31371 14411 10
14411 26928 16
26928 15279 2
33881 9660 22
9660 39060 19
34106 41997 22
34133 24131 22
34228 32168 22
34474 22023 22
34617 39148 22
39148 30636 2
30636 31264 7
34656 22259 22
22259 46451 17
34881 24864 22
34944 30094 22
34989 35630 22
35094 16464 22
16464 46589 4
46589 21569 1
16464 48547 6
46589 29271 8
46589 27906 9
21569 44354 11
35137 23742 22
23742 34238 1
35162 36444 22
36444 26703 11
26703 5104 6
5104 49137 12
49137 44569 11
35267 16484 22
16484 27255 2
27255 3819 9
35298 11686 22
35370 12002 22
12002 14235 14
14235 44233 10
35401 7077 22
35626 4440 22
4440 35322 14
35956 25945 22
35989 39659 22
36041 25978 22
36112 11354 22
36262 31989 22
36402 45556 22
36411 39715 22
36496 21087 22
36589 13898 22
36618 40187 22
40187 2016 1
2016 39032 3
2016 2556 21
2556 10261 22
36632 44347 22
36711 5782 22
5782 20857 8
36747 46592 22
36770 37976 22
36875 44786 22
44786 13765 8
37159 2729 22
37193 20948 22
37289 26430 22
37358 19262 22
37369 35385 22
37424 7023 22
7023 8756 3
7023 43978 8
8756 28334 8
43978 41991 9
7023 40898 16
37472 803 22
803 44630 16
37472 26566 22
37474 45589 22
37543 1843 22
1843 17504 20
37562 43442 22
37592 12131 22
12131 34435 5
37599 6065 22
6065 2585 9
37599 49607 22
37610 34782 22
37746 5264 22
5264 33482 3
5264 41194 14
41194 13303 16
37776 33572 22
33572 37489 14
37989 22532 22
38025 9237 22
38049 17363 22
17363 27598 1
38081 39948 22
38130 32037 22
38140 31513 22
38396 22429 22
22429 47058 8
38441 12535 22
38481 43985 22
38515 27774 22
27774 46733 4
38712 42275 22
42275 21362 11
38891 44394 22
39106 13467 22
13467 1605 3
1605 28720 2
39206 34187 22
34187 24806 18
39212 2256 22
2256 48461 2
48461 36528 15
36528 6667 9
6667 42280 9
36528 6068 16
39212 5902 22
5902 18821 4
39428 10051 22
39570 27684 22
39589 41775 22
39655 30133 22
39659 25272 22
39714 42813 22
42813 40321 1
39866 367 22
367 101 9
101 44701 9
44701 49385 12
40046 24422 22
40074 30800 22
40117 43067 22
40229 23604 22
23604 29359 4
29359 20423 17
23604 47016 20
40240 30280 22
40347 34688 22
40371 24369 22
40396 42681 22
42681 3705 21
40469 17128 22
17128 15814 18
17128 18672 21
18672 22101 21
40473 48726 22
40541 3789 22
3789 35924 22
40588 37831 22
40596 31638 22
40693 14356 22
40703 23368 22
40840 25741 22
41082 40610 22
41187 10785 22
10785 46172 11
41198 28757 22
41214 49414 22
41280 14259 22
41380 10603 22
41492 37964 22
41553 45828 22
41665 41125 22
41125 45548 10
45548 15733 20
15733 45082 10
41868 40790 22
40790 41999 9
41933 912 22
42167 4371 22
42226 18891 22
42313 21774 22
21774 21373 6
42479 49937 22
42546 18186 22
18186 12055 22
12055 22228 13
42568 6397 22
42582 49978 22
42663 2182 22
2182 38564 13
38564 36019 7
42814 38310 22
38310 27533 3
27533 15243 20
38310 40274 22
40274 22990 16
42829 7420 22
42991 30706 22
43017 9481 22
43144 46621 22
43238 31137 22
31137 47498 13
43283 34284 22
43319 17366 22
43346 2067 22
43411 42436 22
43539 43399 22
43544 16810 22
43710 5981 22
5981 6513 18
43772 48706 22
43898 29299 22
43963 2151 22
43980 44211 22
44211 29224 9
44181 40332 22
44194 9670 22
44236 30612 22
30612 37310 2
44382 40924 22
44472 49582 22
49582 22325 7
44774 17281 22
17281 32521 2
44872 47954 22
44926 41567 22
44981 41212 22
44985 25039 22
44998 46003 22
45003 43504 22
45028 34529 22
45033 21142 22
21142 33103 14
45164 13957 22
45222 27690 22
45224 11266 22
45328 10838 22
45342 42179 22
45423 18939 22
45622 36813 22
45675 14545 22
14545 33361 19
45719 21475 22
45948 41598 22
45977 16424 22
46066 34794 22
46273 43954 22
46329 45063 22
45063 5546 18
5546 10835 16
45063 40881 18
40881 48073 6
48073 39406 3
39406 24141 5
24141 39847 22
46608 17615 22
46712 14624 22
46787 28254 22
28254 39173 6
28254 45144 14
46817 15632 22
15632 44551 21
44551 25942 3
25942 29247 6
29247 45450 15
47149 9226 22
47281 16603 22
47333 12506 22
47399 47154 22
47453 48687 22
47553 25903 22
47575 32972 22
47676 39643 22
47693 40687 22
47707 42547 22
47843 10534 22
47865 5795 22
5795 5527 5
47896 15231 22
15231 19366 17
47926 28690 22
47936 49654 22
49654 44468 13
48044 29295 22
29295 16267 2
29295 46048 4
48071 9632 22
9632 37442 4
9632 46498 20
48102 15066 22
15066 39817 17
48118 31148 22
48182 19470 22
19470 29521 14
29521 47780 3
29521 26362 18
48290 7253 22
7253 25726 1
7253 42373 22
48387 34684 22
34684 20698 11
20698 32592 13
48434 38823 22
38823 3335 2
38823 10322 14
48447 38868 22
48593 33696 22
48649 16314 22
48653 46797 22
48717 38351 22
38351 28339 13
38351 11680 18
48853 39119 22
39119 967 20
967 37992 13
48913 22072 22
22072 28877 8
28877 17274 18
48954 5701 22
5701 14749 15
49014 5415 22
5415 46387 8
49104 1450 22
1450 17169 20
49393 49667 22
49667 35887 20
49416 47478 22
47478 45959 12
49436 36814 22
36814 16202 4
49500 20848 22
20848 28585 13
49727 7618 22
7618 25022 6
49772 39042 22
49962 25504 22
40 26215 23
26215 20132 18
78 2307 23
2307 45811 18
96 618 23
115 2896 23
155 312 23
312 19762 9
158 28911 23
206 47719 23
241 13426 23
13426 23370 20
316 43847 23
43847 25228 14
346 3589 23
3589 14230 18
367 10769 23
379 2432 23
409 27588 23
548 34326 23
34326 32682 16
34326 44754 16
613 663 23
677 11997 23
11997 29150 8
849 32342 23
860 9109 23
9109 19906 2
9109 20115 4
19906 15718 13
15718 14760 10
15718 6996 13
20115 13886 15
13886 2462 2
13886 3731 10
14760 48015 20
6996 21528 21
890 49384 23
1021 31181 23
1110 16686 23
1146 37220 23
1150 34952 23
1157 15023 23
1190 9525 23
1269 48136 23
1276 19376 23
1277 14124 23
14124 38950 18
38950 20986 19
20986 16900 10
16900 29120 10
1320 30772 23
1391 19371 23
1440 43088 23
1451 21309 23
1553 8507 23
1802 10519 23
1839 21663 23
1849 40618 23
40618 26223 13
40618 15993 21
1981 2425 23
2425 6218 4
6218 25070 9
25070 27648 3
27648 32701 11
32701 34189 15
34189 31450 14
2425 4853 18
2166 19188 23
19188 22493 2
22493 40899 22
40899 38513 12
2181 26033 23
26033 16031 3
26033 31874 3
26033 21174 12
2211 18710 23
2263 39849 23
2300 27493 23
2328 30867 23
30867 43835 20
2396 4603 23
2396 49703 23
2403 10614 23
10614 15981 2
15981 8435 8
2411 33194 23
33194 44444 18
2418 45612 23
2485 18279 23
2587 5108 23
2637 29692 23
29692 20345 13
2679 41177 23
41177 40452 8
40452 35008 8
35008 19773 17
2702 27907 23
2793 43158 23
43158 34541 4
43158 10089 19
10089 27347 19
2800 48188 23
48188 49785 8
2831 20539 23
2880 34308 23
2924 47630 23
2963 47847 23
2981 8034 23
2986 5705 23
3026 24416 23
3105 46666 23
46666 6553 12
6553 31036 15
3182 31173 23
31173 35377 12
31173 36666 14
36666 39394 16
39394 14841 17
36666 3848 21
36666 30959 22
30959 39043 4
30959 6182 18
3189 33552 23
3268 24581 23
24581 49000 21
49000 35571 22
35571 19724 10
19724 27910 2
3285 42116 23
3320 45662 23
3334 40585 23
3347 8506 23
8506 46890 13
3376 42540 23
42540 25941 7
42540 20719 18
20719 26286 7
20719 43429 16
43429 26360 7
3559 45732 23
3602 1788 23
1788 12359 18
3639 5377 23
5377 17750 22
17750 43120 5
17750 9277 8
17750 20977 10
20977 15568 14
3682 23447 23
3700 28372 23
3855 4135 23
4135 26588 1
3861 45758 23
3946 5202 23
5202 28001 20
28001 47669 13
47669 36017 10
3957 18003 23
3968 40038 23
4007 28825 23
4104 32914 23
32914 3778 11
3778 26340 7
4138 49065 23
4252 21279 23
21279 36937 1
36937 17787 9
36937 45690 11
4261 45010 23
4279 38106 23
4298 45084 23
45084 25461 17
4322 2433 23
4361 27795 23
27795 39221 4
4594 23950 23
23950 11875 21
11875 48708 19
4677 36727 23
4705 10002 23
10002 37980 11
37980 46043 11
46043 41361 12
4738 17064 23
4748 8938 23
8938 46240 18
4758 4399 23
4902 13599 23
13599 29794 19
4936 22108 23
22108 16585 13
16585 47189 22
4944 45462 23
45462 41319 19
41319 17772 6
17772 22140 14
41319 769 19
5003 49328 23
5030 18544 23
5080 1971 23
1971 11204 14
5158 39710 23
5186 17459 23
17459 39743 4
39743 29800 5
39743 7959 14
7959 13723 3
17459 20507 18
5270 42839 23
5433 37904 23
5544 26877 23
5717 4749 23
5764 18971 23
18971 25495 17
25495 31200 12
25495 43841 18
43841 10665 15
10665 45270 17
5771 11466 23
5777 32803 23
5779 47581 23
5812 35378 23
5860 35081 23
35081 20943 10
20943 9425 14
6066 6993 23
6147 21149 23
21149 37306 22
6256 14832 23
6280 8348 23
6359 8257 23
6497 2018 23
6500 33799 23
33799 15298 13
15298 35600 11
15298 48263 12
35600 10260 15
33799 48093 20
35600 33082 20
6561 46924 23
6562 12215 23
6588 30986 23
30986 35339 17
35339 48795 12
48795 1117 9
6716 44798 23
44798 10378 12
10378 3393 10
3393 4750 17
4750 19040 14
6730 14158 23
14158 40843 9
6827 38108 23
6856 18520 23
6910 16454 23
16454 1075 1
16454 26109 4
26109 49282 7
1075 20537 23
20537 32040 3
20537 25785 4
32040 12157 19
12157 11395 22
6927 35374 23
35374 48848 4
6930 5628 23
5628 30064 21
30064 41758 4
41758 45846 1
6942 36925 23
6957 17755 23
17755 8630 3
6962 30143 23
6991 18626 23
6995 49678 23
7030 25310 23
7138 44821 23
7218 1789 23
1789 12426 2
1789 17131 4
1789 30296 17
30296 42075 13
7222 9878 23
9878 9824 7
7352 28398 23
7420 4178 23
7449 3849 23
7484 4380 23
4380 6376 11
6376 24930 3
6376 40543 21
4380 9581 23
4380 23133 23
23133 41447 8
41447 19483 1
23133 10131 12
7634 47614 23
47614 16916 6
16916 38371 20
47614 15223 20
7670 44920 23
7708 3129 23
3129 10977 3
10977 2454 14
10977 27655 21
7738 40430 23
7759 19416 23
19416 20758 13
7810 15754 23
7820 10995 23
7893 11050 23
7930 19141 23
7959 1844 23
8024 4409 23
8048 43165 23
8093 12674 23
8093 36313 23
8117 18435 23
8274 44978 23
44978 36772 6
44978 45056 11
8280 33719 23
8295 13183 23
8327 14782 23
8439 3671 23
3671 21991 22
8507 11087 23
8543 24748 23
8558 42043 23
8626 23568 23
8711 11717 23
8740 2540 23
2540 3149 19
8786 42993 23
8824 17516 23
17516 4049 1
17516 24812 5
4049 36761 21
9021 47758 23
9044 9112 23
9152 40108 23
40108 44439 7
9256 16266 23
16266 19182 10
9347 4504 23
9385 15449 23
9512 6916 23
9546 10662 23
9581 41651 23
41651 10361 10
9647 1212 23
1212 11187 6
11187 15893 22
9690 7933 23
7933 22914 7
7933 44307 9
44307 6443 15
6443 48502 23
9724 21129 23
21129 47995 17
9835 20072 23
20072 3619 9
3619 31045 10
31045 33031 9
9842 49889 23
9911 13520 23
9983 8860 23
8860 42027 19
10079 31342 23
31342 15560 6
15560 14636 10
10107 10804 23
10112 16847 23
16847 49725 6
16847 5351 7
49725 25491 12
25491 40143 21
40143 25774 5
25774 25048 15
25048 6826 14
6826 24723 12
10217 44053 23
44053 18205 11
44053 17912 16
10255 48372 23
48372 1180 2
1180 47390 8
47390 27461 11
1180 11992 13
11992 31499 5
31499 41416 8
41416 16731 1
41416 4703 10
4703 26227 8
4703 24084 17
48372 27380 18
27380 32014 13
47390 3311 19
24084 48607 21
10306 5831 23
5831 19920 11
5831 17035 20
10327 29094 23
10368 7580 23
10373 6926 23
10403 21495 23
21495 43570 20
21495 29431 21
43570 46705 21
46705 24608 17
10447 25041 23
25041 22844 16
22844 34062 9
25041 11540 17
34062 39421 21
10472 33752 23
10487 28225 23
10491 14085 23
10592 25896 23
25896 38935 13
38935 2740 3
2740 1658 2
1658 3541 13
1658 48265 21
10651 11499 23
10655 6196 23
10723 8418 23
10750 16248 23
16248 16124 18
10752 27819 23
10764 21383 23
10833 17588 23
17588 27170 12
10846 27136 23
27136 4558 2
27136 39463 19
10885 41345 23
41345 21328 11
21328 8334 9
41345 47166 16
10892 30541 23
10899 15248 23
10965 10222 23
10222 24253 6
10977 46757 23
46757 1340 1
10981 19871 23
11080 18677 23
11165 39122 23
11274 15369 23
11307 21002 23
21002 14349 11
14349 38638 12
11328 40603 23
40603 639 9
639 45926 7
11483 48729 23
11526 35036 23
11577 39574 23
11600 21045 23
21045 24278 16
11649 38093 23
38093 5039 21
11655 10384 23
10384 40957 9
11679 39953 23
11729 37926 23
37926 27007 1
37926 18237 20
11790 12065 23
11791 13894 23
11805 15881 23
11838 3219 23
12074 13826 23
12080 1915 23
1915 23596 16
12084 509 23
12222 4798 23
4798 29531 3
12252 12409 23
12409 27853 2
27853 35532 9
35532 49390 17
12271 25684 23
12343 22748 23
12421 47140 23
47140 21272 1
12498 35822 23
12546 15189 23
15189 27692 13
27692 2517 18
15189 12772 20
12772 403 13
15189 43547 22
43547 35454 2
12576 20262 23
20262 11657 11
11657 6426 6
6426 16906 14
11657 37248 22
12614 21621 23
21621 9547 14
12637 44809 23
12693 28973 23
12769 22662 23
12849 8524 23
8524 47831 7
12853 16048 23
16048 17332 17
17332 33327 11
16048 9168 22
9168 36281 11
36281 1724 6
1724 3332 9
1724 49193 13
49193 8229 4
49193 19529 8
19529 7756 9
7756 37811 13
12890 33158 23
12970 45600 23
13100 29246 23
13123 22749 23
13145 48460 23
13196 29254 23
29254 18818 4
13200 16010 23
13259 14346 23
13462 9538 23
13479 49550 23
13518 7169 23
7169 34751 16
13695 14978 23
14978 18173 8
14978 45613 21
13846 17231 23
13866 45992 23
45992 44922 5
13878 10028 23
13900 4334 23
14045 41674 23
14066 44530 23
44530 30031 6
44530 36282 17
14118 8170 23
14404 45685 23
45685 23037 2
14406 49295 23
14432 25388 23
14434 30501 23
14451 26358 23
26358 3291 20
14494 16774 23
16774 38507 19
38507 3654 1
3654 45715 9
14611 44902 23
44902 41942 2
14634 11423 23
14759 24877 23
24877 40098 17
14861 19541 23
14958 25363 23
25363 8974 8
8974 10167 22
15133 15319 23
15319 30901 11
30901 17428 6
17428 4836 2
30901 17013 15
17013 12390 5
4836 11408 21
15165 32166 23
15200 2565 23
15225 20590 23
15451 45068 23
15543 29787 23
29787 28804 18
28804 6227 11
28804 45972 21
6227 14064 22
15579 34310 23
15642 17741 23
15727 38523 23
15788 8836 23
15937 45219 23
15945 36359 23
15950 16091 23
16091 25133 21
15966 18077 23
16079 13837 23
13837 21304 18
16096 24487 23
24487 26638 15
26638 32946 17
32946 38909 21
16207 19794 23
16236 32215 23
32215 26150 5
26150 8909 1
8909 8029 5
32215 2932 12
16318 12050 23
16460 39110 23
16481 10999 23
10999 8395 15
16586 12026 23
16600 37452 23
16635 40755 23
40755 22099 5
16639 29411 23
16720 17825 23
16743 47012 23
16749 16834 23
16834 42354 18
16798 9886 23
9886 22989 16
22989 16212 17
16814 22382 23
16861 8960 23
8960 18989 3
17017 6220 23
17061 43793 23
17272 34554 23
17344 16563 23
17364 36668 23
36668 631 18
36668 19765 19
19765 12292 18
19765 22373 18
36668 45569 21
17388 21659 23
17494 35717 23
17533 38750 23
38750 31759 18
17554 42433 23
42433 34383 13
17569 43901 23
43901 40958 17
40958 7992 13
7992 6870 5
6870 8208 19
8208 33595 2
33595 18560 13
18560 6573 3
6573 31452 15
31452 11025 17
6870 15109 22
17576 12650 23
12650 49354 16
17746 20280 23
20280 45712 15
17766 11509 23
11509 6637 5
6637 45214 4
6637 43949 9
45214 23605 16
45214 21438 22
17830 44589 23
17883 12770 23
12770 10634 22
17991 33312 23
17995 16921 23
18136 15261 23
18174 8389 23
18175 17670 23
17670 20291 12
20291 9861 18
9861 34793 11
17670 42136 21
42136 23035 18
18205 14968 23
18247 21489 23
18320 44138 23
44138 23462 6
44138 43111 17
43111 26183 13
18423 33172 23
18447 24769 23
18490 22320 23
18517 15841 23
18622 41199 23
18651 1081 23
18727 16841 23
18761 26847 23
18828 46341 23
18888 29960 23
18909 28562 23
18912 6594 23
18968 23685 23
19000 39085 23
19003 25032 23
19062 18914 23
19169 4608 23
19188 39903 23
39903 19584 15
19207 33479 23
19215 20457 23
19233 12323 23
19247 39630 23
19258 37920 23
19282 19101 23
19101 2910 2
19101 27458 16
19568 36512 23
19641 27834 23
19703 29280 23
19724 34298 23
34298 1289 22
1289 2093 1
2093 39534 17
19792 30019 23
19814 34555 23
20351 1332 23
1332 18965 7
1332 21273 9
1332 33002 23
33002 4840 2
20377 27733 23
20432 37215 23
20458 29877 23
20741 37113 23
37113 26725 12
26725 31758 20
