Algorithm: Prim's MST
98037 47972 29
67513 64687 44
64687 54457 12
67836 71202 44
67857 25729 44
25729 72568 1
72568 74928 33
67873 96397 44
96397 9609 27
9609 6645 28
6645 33155 32
33155 32208 36
32208 23321 24
23321 31012 24
9609 35813 37
32208 70147 37
70147 94327 1
94327 23657 17
94327 95427 36
95427 36017 36
36017 76973 37
36017 58436 39
58436 72328 22
72328 75313 13
72328 94265 13
58436 61149 41
67922 34761 44
67957 86245 44
67999 88163 44
68092 34477 44
68144 29859 44
68385 21172 44
68407 22340 44
22340 3190 44
3190 51410 17
68735 26550 44
26550 29219 4
26550 34199 32
68884 25355 44
25355 55589 17
69229 81316 44
81316 36721 4
69302 14704 44
69420 55631 44
69428 50819 44
50819 62920 12
69444 67666 44
70104 29857 44
70415 71021 44
70559 64337 44
71171 13044 44
13044 78072 5
13044 9034 23
78072 91027 23
71198 95686 44
95686 59429 16
95686 88140 33
95686 70524 42
71207 41666 44
71279 63786 44
63786 3351 42
3351 25541 32
71351 64828 44
64828 2564 41
71714 21883 44
71975 38266 44
72385 24281 44
72793 46064 44
46064 99202 1
72944 69279 44
69279 83677 19
69279 33523 25
33523 29054 16
29054 88564 10
29054 11282 11
11282 67244 8
67244 5860 23
83677 71647 36
71647 65756 27
65756 26336 41
26336 71248 11
72953 29370 44
73083 38279 44
73561 89355 44
73897 26601 44
26601 32204 34
74095 81029 44
74426 96208 44
74525 7806 44
7806 38643 21
74832 89074 44
75008 89922 44
75017 3218 44
3218 37447 7
37447 85370 37
85370 46159 21
46159 35608 34
75167 55604 44
75256 68741 44
75669 14294 44
14294 33643 34
75732 27109 44
27109 81479 5
27109 95647 23
75788 25871 44
75848 75117 44
75904 43632 44
75987 33395 44
33395 40682 30
75994 81980 44
76829 94785 44
77187 88666 44
77321 16487 44
16487 57451 7
57451 47314 6
57451 55970 14
47314 68480 22
16487 5631 26
68480 6709 44
77642 33698 44
33698 82507 25
82507 58296 17
58296 44107 7
58296 86859 7
58296 26202 22
77733 37276 44
37276 43652 29
43652 42482 7
42482 75677 10
77837 87522 44
87522 76465 39
77846 41456 44
77870 85144 44
78102 55023 44
78557 24537 44
78618 39078 44
79195 78400 44
79264 42662 44
79340 11576 44
11576 10510 25
10510 27979 36
79380 26466 44
26466 56409 4
79490 42232 44
42232 72598 1
42232 71155 42
71155 78216 37
79751 93407 44
93407 47278 24
47278 98619 2
79820 79084 44
80104 40772 44
40772 80058 20
40772 23579 25
23579 19498 10
19498 7156 15
7156 84515 43
80120 63739 44
80278 62789 44
80318 95422 44
80456 96243 44
96243 77078 16
80600 52349 44
80889 93818 44
81062 33942 44
33942 38995 35
38995 63329 24
63329 50956 4
63329 23838 6
50956 92784 17
23838 20354 22
20354 10436 5
10436 44421 5
81291 46455 44
81509 22091 44
81544 52166 44
52166 64586 29
64586 97085 22
97085 51629 42
81612 93094 44
81639 87432 44
82141 45987 44
82345 52764 44
82437 44203 44
82513 35062 44
82808 18533 44
18533 14503 42
14503 71478 39
71478 31279 31
82924 96806 44
82982 59071 44
83191 24818 44
24818 75265 14
83830 60172 44
60172 79450 34
83865 67757 44
83994 68967 44
84350 67302 44
84549 38641 44
38641 67345 8
84644 16870 44
16870 3002 19
84866 22558 44
84908 89655 44
85002 37278 44
85007 74628 44
85063 78908 44
78908 28160 13
78908 81301 15
78908 98586 19
28160 10770 24
28160 64958 34
64958 80009 36
85280 33882 44
85290 73145 44
85492 98655 44
85820 23951 44
23951 24356 39
24356 14601 18
14601 36386 8
36386 61852 6
14601 33428 19
14601 13630 29
36386 5960 42
5960 2830 5
23951 12342 44
12342 10785 19
10785 33369 14
85896 95038 44
86516 93836 44
93836 34290 1
86552 25614 44
25614 33002 24
86734 79144 44
79144 21110 14
87083 59503 44
87193 70025 44
87637 98168 44
87823 87036 44
87947 72306 44
88049 67760 44
88325 41849 44
88411 62862 44
88435 60973 44
88594 92195 44
92195 61984 9
88765 7208 44
7208 20968 23
20968 81785 6
88901 21392 44
89066 55405 44
55405 65089 11
55405 6546 32
89120 25189 44
89286 22090 44
89368 45146 44
45146 55390 43
89621 1309 44
89624 53466 44
53466 77619 42
89636 4036 44
89786 26478 44
26478 59401 31
59401 73944 1
89890 68665 44
89953 8202 44
8202 48124 13
48124 37269 39
90348 6931 44
6931 52329 9
6931 11422 25
90504 38584 44
90726 57443 44
90905 94787 44
91169 26559 44
91191 94504 44
91240 29098 44
29098 33544 6
91360 25727 44
25727 42301 40
91363 79354 44
91481 50390 44
92016 67354 44
67354 69214 37
67354 77192 43
92123 92911 44
92462 38289 44
92479 79270 44
92494 38194 44
38194 57268 32
57268 63780 17
57268 34097 23
38194 25222 44
25222 13024 27
92523 75783 44
92660 27269 44
92851 23920 44
92968 88628 44
88628 60694 2
60694 53860 38
93417 57858 44
57858 47367 39
93666 33260 44
93678 92264 44
93856 46069 44
93905 18391 44
94373 27640 44
94522 35596 44
94532 72917 44
72917 36817 9
94565 41028 44
94703 72078 44
72078 37165 3
94747 87520 44
87520 67311 33
67311 92203 41
67311 48577 42
48577 86347 32
86347 70540 42
70540 8715 27
94764 23475 44
95244 50930 44
95377 16563 44
95392 45283 44
95706 81157 44
81157 25000 6
25000 92545 1
92545 58999 11
81157 52293 12
96026 23865 44
23865 14584 33
14584 37534 19
23865 43661 37
96096 97491 44
97491 38111 26
38111 12505 30
97491 66054 37
66054 92473 9
92473 57099 19
92473 33886 21
33886 67265 31
57099 60618 31
96615 53621 44
96780 16214 44
97473 73638 44
97774 63169 44
97875 41092 44
41092 49594 38
98214 10132 44
98253 56114 44
98292 12100 44
98782 75801 44
99812 49299 44
99841 15432 44
99938 69239 44
69239 32388 11
32388 48217 22
69239 74440 32
32388 95843 42
95843 34051 1
95843 89197 34
99942 78862 44
32 74 45
83 8415 45
8415 65798 2
8415 3118 9
3118 17938 44
84 41889 45
41889 79988 29
79988 49966 2
101 15314 45
15314 92373 33
125 17491 45
17491 57883 15
57883 3025 10
17491 26484 22
26484 35699 20
3025 7754 23
7754 57064 41
139 31674 45
31674 9586 34
194 93776 45
210 12830 45
12830 55992 43
55992 76901 2
76901 31567 15
31567 38605 20
269 5437 45
5437 40025 12
5437 40199 17
40199 28341 21
309 936 45
936 9361 21
321 31288 45
335 2233 45
2233 88656 15
362 3768 45
3768 29414 16
29414 83690 36
83690 61342 40
493 24097 45
24097 35509 5
35509 34396 18
35509 62357 21
24097 36837 27
516 7933 45
520 32400 45
551 34922 45
561 5922 45
570 3331 45
3331 41212 43
597 1481 45
1481 52210 41
642 1816 45
1816 55005 30
55005 8818 11
8818 52495 8
52495 85130 11
55005 79542 18
52495 35520 20
1816 5984 43
5984 18777 14
5984 19910 24
18777 69281 36
69281 13857 9
13857 48121 26
69281 10153 28
10153 77520 3
18777 94010 38
48121 42504 38
18777 75944 41
75944 50495 14
5984 9771 43
9771 9924 16
712 16160 45
16160 97922 29
726 81802 45
746 39742 45
751 46723 45
765 2974 45
2974 20335 1
20335 91855 9
2974 3357 40
91855 54540 42
54540 73530 24
809 4408 45
882 10019 45
964 60934 45
1008 2295 45
1057 69787 45
69787 31562 38
31562 12201 12
31562 58639 20
31562 9296 23
9296 71913 23
9296 39584 26
9296 16564 27
16564 84652 30
71913 90436 44
1097 864 45
864 1395 9
864 80064 23
80064 92414 25
864 39936 42
1134 2304 45
1145 801 45
801 40611 2
801 75276 25
801 76208 45
1162 42503 45
1268 96327 45
1308 62932 45
62932 35964 13
1396 83315 45
1444 58579 45
1537 16281 45
16281 39382 29
16281 98395 31
98395 82591 10
82591 25226 23
82591 74986 34
82591 86503 38
1586 10022 45
10022 72807 12
1586 62899 45
1675 14229 45
1894 75060 45
1908 18042 45
18042 10103 34
10103 24649 29
24649 35541 23
24649 45398 26
45398 99951 42
99951 54134 9
1915 14861 45
1944 93330 45
1971 83027 45
2023 13661 45
2087 73964 45
2111 75425 45
2124 2694 45
2200 10435 45
10435 56369 22
10435 31637 41
31637 81123 15
81123 6921 40
2231 83252 45
2247 8807 45
2257 82209 45
82209 26580 14
26580 77969 23
2293 63855 45
2306 41018 45
41018 39671 25
2324 17863 45
2330 31013 45
2460 70661 45
70661 24933 25
24933 5878 7
24933 28505 8
24933 61926 39
61926 91747 21
2687 67167 45
67167 15931 4
15931 40746 36
40746 68449 43
68449 18652 11
18652 43378 11
2690 9517 45
2782 60848 45
60848 68837 21
2828 49906 45
49906 58025 17
49906 31727 39
58025 95085 42
2908 12567 45
2943 87501 45
87501 87000 15
3022 75447 45
75447 33349 3
3178 60388 45
3222 21098 45
21098 32638 23
3263 27466 45
3308 99600 45
3310 63012 45
3422 59519 45
3433 36198 45
36198 38048 22
3495 5139 45
3566 4402 45
4402 23226 14
23226 27444 22
3569 78448 45
3606 39924 45
39924 51349 23
51349 52245 7
52245 92485 3
51349 57588 31
3635 37537 45
37537 16847 11
16847 37997 7
3693 11263 45
11263 80476 40
3733 9445 45
9445 71906 37
3734 9202 45
9202 84338 11
9202 80416 29
3804 97365 45
97365 10353 27
3946 19039 45
3994 4068 45
4068 98905 6
3997 60352 45
60352 44374 22
60352 60407 26
4123 28326 45
28326 27907 34
4258 14708 45
4297 38836 45
38836 81872 43
81872 89293 4
4306 59692 45
4378 53658 45
4451 633 45
633 27663 12
633 10052 27
4579 83661 45
83661 72052 19
4613 45735 45
4701 96701 45
4921 80255 45
80255 58238 40
58238 3235 16
58238 7285 29
7285 39784 43
4953 32711 45
4997 7965 45
5092 17699 45
17699 64200 2
5126 14268 45
5294 96034 45
5363 58508 45
5388 39925 45
5525 97709 45
97709 76706 10
5533 42589 45
5794 21006 45
21006 65881 39
5809 17748 45
17748 31453 33
17748 19477 39
5929 5998 45
6258 38679 45
6291 90156 45
6349 22821 45
6358 5956 45
5956 3952 30
5956 76419 36
6411 38799 45
6423 1071 45
1071 57494 15
57494 77429 15
1071 35462 18
35462 74190 40
6477 99238 45
99238 25570 39
6504 81159 45
81159 87994 7
81159 827 38
827 61157 12
6737 37890 45
37890 87184 29
6778 17214 45
7019 25350 45
7044 60980 45
7222 70692 45
70692 99632 4
99632 44883 30
44883 24360 14
24360 31088 43
7242 44698 45
7339 85142 45
7497 18672 45
18672 63321 25
63321 22353 16
7543 79718 45
7638 35042 45
7745 24230 45
7774 59709 45
7816 80462 45
7954 25866 45
25866 62671 32
8171 30942 45
30942 62220 5
8270 37030 45
37030 90082 24
90082 54220 25
54220 21600 5
54220 13469 25
13469 78809 24
78809 70475 16
8315 48066 45
48066 33992 13
48066 16547 25
33992 96513 31
16547 81738 34
16547 66848 38
66848 22795 17
66848 63738 26
48066 81570 39
81570 74357 30
8334 3982 45
3982 83596 20
3982 2435 22
2435 94924 24
2435 33060 33
94924 31858 38
31858 35222 10
35222 13854 19
13854 98172 19
31858 83894 44
83894 85569 40
85569 49168 30
49168 11968 9
11968 46494 6
46494 49512 25
11968 57293 28
57293 34911 15
34911 33288 12
33288 12621 13
33288 9304 18
9304 18316 11
85569 87782 44
8495 49285 45
8506 59831 45
59831 33683 26
59831 60999 39
60999 51309 19
60999 67825 38
8601 33813 45
8692 85285 45
85285 92503 30
92503 77947 25
77947 45293 42
92503 34195 44
8858 69359 45
69359 85226 37
8947 12348 45
12348 38676 40
38676 43925 3
8970 31968 45
9036 36688 45
36688 52616 12
52616 60202 11
52616 84253 20
36688 91171 25
36688 9639 35
60202 79181 38
9163 64255 45
9208 71328 45
9250 15154 45
15154 38149 14
9312 9833 45
9433 57384 45
57384 16628 5
9475 21349 45
21349 31962 11
31962 50261 43
9480 59152 45
9575 62231 45
62231 30228 28
9666 21581 45
21581 14424 40
9704 63655 45
9915 69840 45
9973 79472 45
79472 62530 40
62530 96273 31
10010 58837 45
58837 24927 21
24927 29169 15
29169 32256 32
32256 55347 6
32256 20347 10
55347 84476 28
10070 70422 45
10086 15974 45
15974 4587 26
4587 75672 4
4587 36875 8
4587 10028 17
36875 50265 34
50265 93279 14
93279 54058 14
93279 83463 19
93279 93700 26
93700 71033 15
10028 4970 38
10028 37836 38
37836 28589 4
10028 32860 39
32860 30515 33
30515 88558 14
88558 14102 8
14102 60163 19
4587 2090 40
2090 36405 13
2090 13908 14
13908 37469 17
36405 50796 17
37469 16983 17
16983 37325 17
13908 19251 36
19251 44211 35
44211 78098 35
28589 31369 41
31369 61538 10
61538 92760 25
92760 32778 41
32778 39225 17
54058 66696 42
10114 65895 45
10129 15779 45
15779 32309 10
10138 74875 45
10173 70135 45
10237 15502 45
10370 71396 45
71396 30116 28
10638 95960 45
10670 26014 45
10730 69888 45
10745 66689 45
66689 58685 18
10796 24883 45
10810 14086 45
14086 55439 22
14086 26285 41
10974 40949 45
11046 26763 45
11196 99545 45
99545 23024 5
11198 34331 45
11201 52002 45
11460 63573 45
11566 59875 45
11653 91780 45
91780 99158 3
11684 3021 45
3021 48711 34
11736 23465 45
11862 32985 45
32985 97704 17
11910 16380 45
16380 93900 11
16380 81987 19
16380 33833 44
12040 22422 45
12150 85293 45
12404 94153 45
12433 80805 45
12490 44744 45
12550 32285 45
12628 58326 45
12688 56256 45
56256 55138 28
12724 53876 45
53876 84794 43
12844 85426 45
85426 31360 21
12849 74325 45
13123 45329 45
13330 45692 45
13401 56031 45
13460 66116 45
66116 35571 37
35571 28134 38
28134 81580 18
13674 10822 45
10822 70501 12
10822 9789 16
10822 58957 31
58957 26309 40
13788 29275 45
13899 43233 45
43233 92501 3
43233 88969 5
92501 30820 30
13906 19834 45
19834 58833 7
13963 96810 45
14021 20834 45
20834 97970 29
97970 2108 11
2108 81427 39
81427 91236 41
81427 70995 43
14021 37666 45
14348 78267 45
14349 51732 45
14351 10647 45
14376 60139 45
60139 97071 34
97071 33542 22
14532 36408 45
36408 30012 33
30012 12021 24
12021 93927 16
93927 9383 14
30012 76146 29
14632 91845 45
14723 42062 45
42062 99100 34
14731 40973 45
40973 19692 2
40973 58905 33
19692 17084 36
17084 65181 25
40973 67051 37
67051 13502 7
14756 80707 45
14854 53854 45
53854 58527 33
58527 75749 37
75749 23854 9
23854 26692 19
23854 22562 34
15020 12434 45
12434 46885 16
15069 47582 45
15193 15195 45
15216 91341 45
15283 36777 45
15288 97273 45
15346 49528 45
49528 5901 7
49528 90926 7
90926 79142 1
5901 6278 45
6278 76294 14
76294 54664 24
15386 81845 45
15512 57135 45
57135 97149 20
15679 81971 45
15712 22736 45
15870 91486 45
91486 85501 13
91486 37569 19
85501 75705 39
15919 34075 45
15976 46300 45
16106 27884 45
16167 22122 45
16204 17514 45
16227 32571 45
16278 62702 45
16293 99115 45
16663 32471 45
16672 89129 45
16697 52180 45
16817 23134 45
16824 56547 45
56547 73851 44
16837 48928 45
16858 16533 45
16904 25587 45
17100 56745 45
17350 15766 45
15766 28516 34
28516 29533 21
17377 76457 45
17496 77204 45
17518 29190 45
17522 26273 45
17676 40283 45
18118 10950 45
18185 41308 45
41308 94330 42
94330 84194 9
18207 43894 45
18267 73075 45
73075 90644 36
18337 98582 45
18351 21037 45
18372 21093 45
18428 34443 45
34443 15217 7
18459 13861 45
18499 76916 45
76916 94394 5
94394 91198 2
91198 41735 8
41735 96378 30
96378 76695 29
94394 37330 34
96378 95444 36
95444 76936 9
76936 48981 43
48981 77038 9
48981 85515 31
95444 17545 44
18501 48016 45
48016 66090 31
18548 35753 45
18710 54942 45
18821 23057 45
23057 62840 1
62840 56946 35
18864 88662 45
88662 16565 43
18908 78385 45
78385 80034 2
80034 88432 34
18933 53330 45
53330 77593 22
77593 8481 2
77593 94134 3
77593 73388 41
73388 80824 14
18962 75499 45
18992 98083 45
19027 55571 45
55571 67686 6
67686 64310 27
55571 41710 28
55571 29895 29
29895 34544 21
55571 85385 38
19102 66837 45
19233 85050 45
85050 77682 4
85050 63996 33
19446 50461 45
50461 77452 6
19721 63615 45
19919 25574 45
25574 47520 15
19934 45693 45
45693 41006 4
45693 90795 23
41006 69534 26
69534 46581 40
69534 36114 44
19958 56148 45
56148 18239 41
20086 91941 45
20252 22084 45
20377 15204 45
15204 33519 20
15204 35199 35
20447 33801 45
20583 830 45
830 33238 36
20677 89751 45
89751 29013 40
29013 30484 9
20746 97881 45
20849 83756 45
83756 33551 19
20975 89079 45
89079 9826 15
9826 24688 23
9826 31228 34
24688 9263 44
20984 40715 45
40715 53157 10
53157 83765 21
21028 90967 45
90967 30987 38
21584 89648 45
89648 71501 44
21619 45089 45
45089 40556 6
45089 77198 25
40556 50704 34
50704 48445 23
48445 45053 2
45053 33313 37
21624 29453 45
21646 93703 45
21661 41435 45
41435 81470 31
41435 27925 42
27925 20993 14
20993 22326 3
20993 66128 4
22326 30202 5
27925 27265 36
27265 86428 6
27265 38826 39
21709 43291 45
21714 48702 45
21804 83431 45
83431 72173 39
22001 38633 45
22253 26127 45
26127 39989 19
22331 57154 45
22539 97961 45
22775 56326 45
56326 71442 14
22844 99996 45
99996 54108 41
54108 86331 5
86331 47731 13
54108 89888 34
22999 13400 45
13400 65326 35
65326 77948 17
65326 43277 29
43277 32623 13
32623 71086 36
71086 68812 30
71086 48140 35
13400 67429 43
23003 64107 45
23342 12123 45
12123 6894 11
12123 35493 24
23553 94152 45
23601 24212 45
24212 34884 5
34884 16240 37
23627 79212 45
79212 45812 20
45812 52826 9
23661 63842 45
23720 3813 45
3813 30619 31
30619 60312 10
3813 11179 32
3813 4311 33
23781 66058 45
23866 76637 45
23931 48449 45
24008 51858 45
24023 79918 45
79918 30475 12
79918 99232 19
30475 33994 22
30475 36754 24
36754 97030 37
97030 14441 33
24178 78622 45
24252 46670 45
24280 43708 45
24365 40121 45
40121 51592 19
24428 66300 45
66300 62132 35
24434 92837 45
92837 22873 33
24449 53485 45
24456 57152 45
57152 61589 34
24520 32510 45
32510 70444 35
24614 39761 45
39761 6337 11
24638 55172 45
55172 82506 10
24717 93990 45
24748 56602 45
24906 35471 45
35471 96753 6
24923 25119 45
24947 97650 45
25045 34603 45
25119 54894 45
25248 63242 45
25321 35991 45
35991 37150 4
37150 82112 34
25352 34971 45
25480 42517 45
42517 7590 22
7590 60323 35
25505 27258 45
25665 88365 45
25683 53751 45
25840 57599 45
57599 22443 26
57599 80445 41
25868 36946 45
25886 53968 45
25898 22212 45
22212 25113 3
22212 36415 27
25901 68562 45
68562 8022 29
25930 22608 45
22608 36160 17
36160 48968 17
48968 53595 21
48968 74353 41
25980 45214 45
26080 13934 45
26182 75960 45
75960 66857 7
26247 94531 45
94531 74337 31
94531 88352 41
26249 3251 45
26348 70936 45
26418 17205 45
26618 37956 45
26731 52942 45
52942 44659 13
52942 78784 16
26796 85509 45
26859 76541 45
76541 39531 24
39531 11647 17
76541 31767 37
31767 28384 5
26935 97652 45
26952 37740 45
27000 30244 45
30244 25099 28
27025 57354 45
57354 46713 3
57354 76254 13
46713 94453 26
27143 74606 45
27161 88714 45
27164 10714 45
27186 30943 45
27218 98212 45
98212 20503 33
20503 55690 41
55690 27132 42
27132 70911 20
27132 33540 34
70911 64130 34
27306 97489 45
27443 84926 45
27515 71658 45
71658 42392 1
27524 90829 45
27588 31227 45
27595 81127 45
81127 2834 13
2834 68436 28
27650 41761 45
27695 8277 45
8277 64991 22
64991 95867 12
95867 86788 33
86788 71641 9
27943 42243 45
27977 50612 45
28080 87623 45
28147 89114 45
28164 69571 45
69571 12875 12
69571 51332 28
51332 22007 13
12875 31924 41
31924 92504 15
92504 47392 1
22007 14945 42
14945 3353 3
3353 30872 41
28255 31331 45
28441 47716 45
28491 34200 45
28557 14357 45
14357 53907 33
53907 89574 4
89574 59945 34
59945 50155 7
28935 38536 45
38536 83054 32
83054 71654 10
28938 99444 45
99444 18580 20
18580 35028 8
35028 18987 28
29186 59284 45
29228 96407 45
96407 58825 5
58825 94889 16
58825 2968 24
2968 41724 26
41724 94225 17
58825 37917 27
29263 32746 45
32746 57004 9
29341 73426 45
29415 25017 45
29431 24150 45
29493 20531 45
20531 53264 4
29746 63858 45
63858 11405 4
29839 53451 45
29855 77747 45
29894 29749 45
30202 67722 45
30239 87369 45
30338 7530 45
7530 41881 2
30346 56673 45
56673 71046 15
30369 37446 45
37446 31629 18
31629 46803 4
46803 66672 4
31629 31740 21
31740 5616 17
31629 49708 35
30408 99793 45
30595 15831 45
30675 58460 45
30707 93514 45
30711 36298 45
30725 70099 45
30800 34589 45
30824 93502 45
30962 31350 45
31013 73700 45
31029 28708 45
31068 60958 45
31251 39830 45
39830 65892 4
39830 26562 16
39830 69641 24
31306 35726 45
35726 35930 16
31467 72088 45
31648 54574 45
31884 45113 45
45113 78778 22
78778 34854 42
34854 38948 15
32121 54194 45
32183 49023 45
49023 15585 35
15585 83356 19
32397 32301 45
32638 60710 45
32834 38554 45
38554 69065 15
32934 94050 45
94050 76694 25
76694 5928 23
5928 26224 34
32995 74282 45
33066 98654 45
33123 35787 45
35787 79817 23
33162 75268 45
33185 34095 45
34095 63647 14
33468 10552 45
33862 62338 45
33917 40706 45
33942 55444 45
34006 30328 45
30328 62056 23
62056 93469 11
62056 7165 22
7165 41183 23
30328 13492 24
34017 94448 45
94448 70310 11
34071 58180 45
34080 41880 45
34391 80339 45
80339 29742 1
29742 59570 5
29742 78612 14
29742 36613 18
36613 48520 1
34475 38426 45
34573 45981 45
34667 81396 45
81396 98827 3
98827 96994 21
96994 67602 35
34816 59591 45
59591 42055 13
59591 67767 42
34829 79397 45
79397 86072 22
34929 66637 45
66637 73645 43
34960 65376 45
35106 51480 45
35127 7176 45
7176 13295 41
13295 89465 37
89465 31520 32
31520 95119 3
95119 90781 16
31520 34747 23
34747 91168 27
91168 98861 12
98861 50698 33
50698 40829 36
40829 38943 39
35498 58747 45
58747 92435 28
92435 60744 11
35557 93008 45
93008 69676 1
93008 63461 5
35612 89887 45
35657 58327 45
35719 45739 45
36011 46001 45
36141 65808 45
36429 59260 45
59260 65361 38
36464 14130 45
36472 19166 45
36493 40165 45
36549 39909 45
39909 11619 8
36853 40129 45
36946 66878 45
37232 39416 45
37269 14564 45
37346 48802 45
37652 76422 45
37655 62036 45
62036 90352 25
62036 76784 39
76784 52265 24
62036 60454 40
37665 92594 45
92594 5018 37
5018 64113 40
37806 14104 45
37855 69112 45
69112 91253 12
91253 7202 26
7202 59623 2
37893 66515 45
37992 90097 45
38086 52021 45
38515 65900 45
38530 84517 45
84517 94694 14
94694 37248 1
38580 81645 45
38585 74956 45
38597 70498 45
70498 76649 38
76649 45717 9
38720 42305 45
42305 4957 12
42305 66103 24
38809 16110 45
16110 68963 6
16110 23849 18
68963 67397 36
16110 12043 38
38934 96092 45
39246 75625 45
39301 26155 45
39348 96309 45
39397 39257 45
39509 36329 45
39716 72908 45
39930 72022 45
72022 73294 16
39945 58081 45
58081 10094 4
58081 40196 15
40196 34521 8
58081 21309 31
10094 4617 38
4617 40193 3
4617 5158 9
4617 9643 13
4617 51767 15
5158 11674 16
11674 11675 11
11675 42200 20
51767 54146 40
11674 20658 41
20658 60919 9
11675 59947 45
39967 77759 45
40113 25142 45
40173 23554 45
23554 29912 8
40227 49429 45
40242 53958 45
40258 36045 45
36045 96385 27
96385 98373 24
40430 11315 45
40521 51772 45
51772 73978 26
40543 84464 45
40585 89578 45
40615 49830 45
49830 73829 27
40734 17634 45
17634 35495 36
40858 88691 45
88691 70605 34
40932 44788 45
44788 98831 5
98831 60670 12
40968 97585 45
97585 29199 32
41022 42814 45
42814 33463 9
42814 8512 33
8512 63626 36
63626 71000 5
71000 3184 3
3184 7069 3
33463 75491 38
75491 52665 15
75491 80854 29
41027 64468 45
64468 48510 8
48510 90665 25
90665 38657 8
90665 78838 13
90665 25038 17
90665 92141 17
38657 92012 39
41047 84986 45
84986 37958 13
37958 43029 16
43029 14324 41
14324 14038 28
41049 72656 45
41142 80834 45
41173 76004 45
76004 36369 44
36369 24101 7
41187 82616 45
41198 10466 45
10466 67084 11
41380 78816 45
41411 36069 45
36069 45504 39
45504 93663 6
36069 82770 39
93663 65902 40
82770 96797 44
41507 75002 45
41592 30691 45
42068 50864 45
50864 34528 44
42126 41125 45
41125 51412 6
51412 12906 26
41125 11375 37
11375 26282 37
42512 49579 45
42534 47679 45
47679 52837 5
52837 45575 9
42545 98682 45
98682 85143 10
98682 67260 34
42587 82711 45
42784 68883 45
68883 66561 5
66561 83008 9
68883 23998 9
23998 65161 9
65161 73357 32
73357 91611 24
68883 65152 33
42816 15923 45
42893 99398 45
43032 80243 45
43062 56244 45
43175 76480 45
43179 64979 45
64979 29375 20
43213 14796 45
14796 27323 19
27323 66851 6
66851 41766 9
14796 74386 38
43296 29737 45
29737 29423 14
43676 21413 45
21413 46271 29
43867 65023 45
65023 56211 12
43984 94084 45
94084 48977 28
48977 56800 13
48977 72025 33
44165 93480 45
44468 74237 45
44893 42194 45
45171 6669 45
45320 39307 45
45680 6382 45
6382 37872 15
45680 13026 45
45810 28056 45
28056 9850 18
46213 99523 45
99523 52141 17
52141 39944 11
52141 44781 13
52141 99955 35
46339 70401 45
46375 48786 45
46858 96848 45
46915 83461 45
47156 65741 45
47372 82913 45
47375 23269 45
23269 2693 17
23269 66118 19
47470 56617 45
47868 70871 45
47924 53332 45
48175 89267 45
48381 75800 45
48524 58620 45
58620 673 14
48885 16488 45
16488 57854 20
16488 38920 24
38920 38783 11
38783 36150 9
16488 48477 35
48942 82071 45
49200 41201 45
49207 51662 45
49544 50386 45
49546 50774 45
49764 57448 45
57448 10876 12
10876 44453 16
49803 29718 45
50064 23611 45
23611 14479 18
14479 48210 32
50150 47563 45
50156 74422 45
50180 41475 45
41475 56363 14
56363 99252 20
99252 52796 1
50212 81311 45
81311 35854 5
35854 31902 34
50276 46216 45
50687 70869 45
70869 18545 12
70869 30556 35
30556 16742 14
16742 88734 21
30556 61793 36
50708 45932 45
50908 55274 45
50948 28119 45
28119 73177 14
50998 54561 45
51099 42646 45
51274 66460 45
51356 77396 45
77396 58604 42
51632 76464 45
51632 96906 45
51770 46717 45
46717 32667 4
51841 97871 45
51850 78813 45
51865 85240 45
52083 70082 45
70082 67849 36
70082 87216 38
87216 70786 36
70786 44483 4
70786 75792 18
52212 63658 45
52256 92319 45
92319 81066 24
81066 34060 22
52706 70506 45
52970 15462 45
15462 28895 30
28895 57722 17
15462 5751 38
5751 3671 3
5751 42413 33
5751 13749 38
13749 97748 34
97748 87559 30
87559 5011 35
3671 6473 42
6473 92638 40
92638 33658 7
33658 23150 17
23150 4260 5
52986 54744 45
53379 28087 45
53688 15097 45
53888 53982 45
54560 89668 45
54696 16534 45
54866 59203 45
59203 72046 38
54962 60767 45
55404 45544 45
55520 18829 45
55524 70733 45
55525 54081 45
55783 8549 45
8549 64257 32
55952 49570 45
49570 17030 29
17030 21092 4
17030 83143 23
17030 91887 26
83143 95671 28
49570 27418 35
27418 14362 5
56007 93510 45
56047 21394 45
21394 58550 23
21394 51306 32
56211 36838 45
36838 33001 35
33001 38518 14
36838 53772 42
56413 78471 45
56590 74102 45
56750 38292 45
56915 67519 45
57808 99783 45
99783 38888 34
57900 69418 45
69418 14142 41
57925 10235 45
58096 61034 45
58360 34361 45
58580 18328 45
18328 11972 23
11972 31679 10
31679 59577 3
58693 85935 45
58729 87103 45
58834 35547 45
59069 41779 45
41779 49660 4
41779 7838 5
41779 16310 45
59613 86170 45
59757 82644 45
59771 28967 45
28967 37501 9
59779 39328 45
39328 63406 17
63406 22441 14
39328 94045 27
94045 86690 24
59809 81624 45
81624 3621 42
3621 21818 18
21818 53368 10
53368 84274 3
59842 78989 45
78989 42528 42
42528 6133 1
6133 86417 3
59940 87026 45
60289 57489 45
57489 93970 28
93970 55411 24
55411 48144 7
48144 17211 26
60299 64715 45
60526 72294 45
60604 61957 45
60700 69955 45
69955 67326 24
67326 36797 14
60919 87889 45
61084 13346 45
62015 63849 45
62227 58179 45
62299 10823 45
62446 39142 45
62601 52587 45
