Algorithm: Prim's MST
4191 2556 10
3823 8740 13
4543 9623 14
9623 6032 12
6443 1446 14
1446 1172 3
1172 2649 9
1172 3001 15
2556 779 16
5364 9725 16
5405 5434 16
5434 9220 11
9220 8884 3
5434 7317 14
7317 821 10
821 8058 4
8058 5240 5
821 2976 9
2976 952 9
952 1666 3
1666 7670 9
7670 6066 1
6066 3587 1
6066 7087 7
6066 7347 9
5461 6612 16
6612 3233 5
5513 8527 16
8527 5440 6
5440 4162 9
4162 701 6
701 4138 4
4162 8742 9
8527 7965 9
5440 5661 11
4162 6069 14
5563 7698 16
5607 9505 16
5747 147 16
147 1864 16
1864 8247 13
8247 3257 4
1864 4676 14
3257 7527 16
4676 2366 16
2366 1053 4
5802 5263 16
5803 1322 16
1322 8320 14
5822 4447 16
4447 4056 7
4056 58 9
4056 6639 9
4056 382 10
58 7864 15
7864 4444 8
4444 9155 11
6639 3487 15
5974 2078 16
2078 9654 8
9654 1179 10
1179 820 14
820 5928 11
820 9247 12
9247 9744 7
9744 3728 7
3728 3559 5
6026 9678 16
9678 4372 6
4372 6814 7
9678 1490 14
9678 7935 14
7935 897 12
897 8511 4
8511 1107 5
8511 7963 8
7963 598 5
598 9354 2
7935 6734 12
6734 380 13
6110 5331 16
5331 2296 11
2296 2703 13
2703 9797 16
9797 8353 8
8353 3174 1
8353 736 4
736 7134 9
9797 7456 14
736 8675 16
6132 3274 16
6158 5911 16
5911 6674 5
6674 268 9
6277 8863 16
6353 9169 16
6433 3623 16
3623 3490 4
6500 7215 16
7215 8648 6
8648 4288 1
4288 2709 3
8648 1781 10
1781 1593 1
1781 2964 1
1593 3100 5
1593 2023 8
4288 9430 13
2709 8632 14
8632 5248 7
2964 8338 14
8338 5604 1
5604 5806 10
5806 1657 1
1657 6370 2
6370 662 9
5604 2437 12
8338 7839 14
7839 5281 1
7839 7650 10
7650 6222 12
6222 5940 6
6577 7787 16
7787 4827 6
6631 8705 16
6633 6688 16
6670 5259 16
5259 8823 16
8823 1341 6
1341 1353 4
1353 4788 10
4788 5910 6
4788 3705 11
3705 5146 2
5146 8143 7
8823 4635 13
4635 5285 4
3705 6723 16
6723 4757 12
4757 6985 13
4635 7458 16
6673 1182 16
6675 408 16
408 1177 10
1177 8544 9
8544 5043 2
1177 3566 11
1177 744 15
6696 1884 16
1884 9033 3
1884 9708 3
9708 4462 6
6801 3640 16
6922 3632 16
3632 6968 4
6968 1515 3
6968 9607 11
9607 6250 13
6250 9046 6
6250 1527 15
7046 9158 16
9158 54 3
54 448 2
448 8836 3
8836 3897 8
448 3927 12
3927 1385 3
1385 1226 3
1226 9067 3
448 1114 16
1114 2822 3
2822 9742 6
9742 2602 6
9742 9497 10
9497 1143 11
9497 2024 11
7087 5071 16
7275 8789 16
8789 8997 11
8997 5422 3
8789 1301 12
5422 7805 16
7805 1219 14
7321 2386 16
2386 9977 4
2386 3778 8
9977 2460 14
7348 1887 16
1887 2058 5
2058 6863 5
1887 3431 9
2058 5757 12
5757 2969 1
5757 3562 8
3562 4198 7
4198 5270 1
4198 3219 7
3562 5502 9
4198 1601 10
3562 2431 13
2431 6562 5
6562 876 12
4198 401 13
7360 4694 16
4694 3072 2
3072 1731 10
1731 7798 5
7798 6081 5
7798 8269 10
3072 6655 11
6655 2996 6
1731 1038 12
1038 2330 1
6655 8086 12
8086 2678 2
8086 1497 6
1497 7929 11
8086 6604 14
6604 9773 1
6604 3024 4
6604 9310 6
9310 7735 2
6604 5307 10
5307 224 5
6604 33 12
33 23 3
33 1652 3
23 2411 4
2411 4259 1
2411 9794 8
224 9029 13
9029 1078 6
1078 4092 5
1078 6207 5
1078 8703 5
4092 1171 7
4092 4561 7
4092 6021 7
6021 6451 2
4561 1340 11
1340 7838 1
4092 3803 12
3803 8 7
8 24 5
24 3311 6
3803 9330 12
9330 3810 8
3810 8999 6
1171 6231 14
1340 301 15
301 882 10
7798 2847 15
2847 2054 3
2054 2256 3
2256 542 11
542 1364 5
2054 6148 14
6148 979 10
979 1988 2
6148 3335 11
979 3099 16
2996 3162 16
3162 5499 3
7521 3149 16
7700 8441 16
7765 9793 16
9793 6850 6
6850 8515 1
7769 9185 16
7817 4013 16
4013 769 15
769 7687 1
7687 3171 9
3171 3727 10
3171 2787 12
3727 4709 13
769 2907 15
2907 1830 4
1830 1555 2
2907 9314 12
9314 354 1
9314 5845 7
5845 385 5
354 418 9
418 606 9
606 433 14
2787 976 15
976 3433 6
3433 7470 11
7470 9987 13
4709 6355 15
6355 7171 10
7470 1690 15
9987 7272 15
433 2289 16
2289 7111 1
2289 9488 12
8081 6334 16
6334 2565 10
8151 2259 16
8196 2583 16
2583 8653 12
8653 3054 7
8653 9453 13
8238 4777 16
4777 8218 9
8268 4544 16
4544 4514 10
4514 9282 13
8331 1033 16
1033 7227 2
7227 788 3
788 1263 7
7227 2216 8
1033 3343 13
3343 2374 14
7227 3686 14
8344 2636 16
8444 4290 16
4290 9538 6
8504 419 16
8544 5746 16
8631 302 16
302 8932 16
8932 723 3
723 8301 9
723 3654 12
8701 6395 16
8717 1273 16
8771 6672 16
6672 6234 14
8800 7330 16
8849 3389 16
3389 572 10
3389 8952 16
8952 5007 4
8919 726 16
726 8609 13
8609 3042 12
3042 896 15
896 9108 7
9108 8655 3
9018 1042 16
9032 4285 16
9046 5958 16
5958 6136 12
6136 3545 11
3545 7704 3
7704 4894 7
3545 2387 9
4894 3858 9
3858 9305 6
7704 9836 16
9047 6923 16
6923 2537 7
2537 2015 7
2015 9193 7
2537 9739 13
9075 9260 16
9085 6584 16
6584 3357 1
6584 9347 3
6584 2546 13
3357 9191 16
9099 923 16
9123 6229 16
9189 4130 16
9320 4111 16
4111 7461 8
9474 3191 16
3191 7023 4
7023 8076 7
8076 7937 7
9606 9357 16
9809 2221 16
9835 3339 16
3339 2030 1
3339 4623 16
9857 3316 16
9901 2188 16
2188 2923 2
2923 4280 11
2923 1788 15
1788 4146 2
9921 4004 16
9927 3853 16
9963 3595 16
9999 2369 16
2369 2439 3
2439 9938 12
9938 1046 3
1046 257 8
9938 4998 8
82 1878 17
1878 5639 1
1878 6410 4
6410 4499 1
4499 6860 3
6410 6111 8
6111 4436 1
4436 1262 7
4499 5907 9
6111 1045 12
4436 999 13
1262 9951 14
9951 3873 15
140 574 17
169 9662 17
184 406 17
406 8277 8
8277 2940 10
2940 7990 4
2940 1800 15
218 232 17
232 3411 4
3411 6043 8
241 8154 17
8154 9937 10
252 173 17
173 655 2
655 4923 5
4923 4706 1
4706 6470 1
6470 217 2
173 634 6
217 4076 8
4076 5321 4
217 504 9
504 7185 4
4706 4382 11
303 6360 17
6360 7606 15
333 3014 17
342 6033 17
357 6324 17
6324 852 2
852 2942 8
2942 4520 5
4520 7684 7
7684 3819 5
7684 903 12
852 6120 14
362 4847 17
4847 332 7
332 123 11
332 3356 12
3356 9816 3
4847 8782 12
3356 1118 13
1118 1760 9
1760 5599 1
1760 2393 12
123 256 15
1118 6628 15
362 5684 17
5684 6538 8
6538 1813 5
1813 1937 5
6538 5826 8
5826 6852 2
6852 7480 8
6852 480 9
480 3609 8
3609 3449 2
480 2469 9
1813 1324 10
1324 8956 8
7480 3075 11
8956 1891 14
1891 434 1
1937 4236 15
4236 9663 7
4236 904 8
480 4942 16
5826 3092 16
390 2465 17
400 644 17
644 1903 2
1903 2992 2
426 8811 17
8811 7800 2
8811 7636 6
7636 8384 3
8384 7194 8
7636 9834 14
444 1803 17
1803 3288 3
3288 866 5
3288 5450 9
3288 2562 12
1803 4918 13
3288 3625 13
866 672 16
672 9555 12
672 3608 15
455 375 17
547 3525 17
3525 477 12
555 6600 17
560 9881 17
9881 6646 16
6646 7943 12
661 514 17
668 1742 17
1742 2557 4
1742 2657 4
2557 1290 9
1290 5172 12
2557 1333 12
1333 432 1
432 68 9
68 13 6
13 564 9
564 3183 7
564 7095 10
1333 3342 14
729 222 17
222 5417 14
747 8873 17
8873 5569 1
5569 8979 7
8979 2266 8
2266 790 4
790 5539 7
2266 4180 8
2266 4769 14
5569 3268 14
5539 3797 16
8873 5336 16
5336 5158 8
5158 6457 6
6457 6618 5
770 6305 17
6305 7980 3
6305 9421 4
9421 6321 6
6321 2756 3
2756 9902 1
9902 3202 2
9902 9979 4
7980 8460 15
9979 6415 15
9979 6940 15
788 5844 17
820 9089 17
849 422 17
852 5990 17
5990 858 3
858 5486 17
926 709 17
709 2648 5
709 6857 15
931 129 17
129 2029 2
129 5278 8
989 8596 17
1010 1419 17
1419 1423 12
1419 5304 13
1423 8481 14
8481 6736 9
1036 1467 17
1168 6907 17
1282 3383 17
1347 899 17
899 8965 11
1407 7539 17
1490 2450 17
1490 2710 17
1510 3742 17
3742 4219 12
1511 7045 17
7045 8925 14
7045 2260 15
1593 2187 17
2187 5050 7
1617 348 17
1718 4928 17
1731 3112 17
1803 9186 17
9186 5536 10
5536 9727 5
9186 4383 11
4383 1964 5
1964 1611 9
1611 5191 16
1944 5237 17
1952 919 17
919 6337 5
6337 2108 8
2108 9860 9
1957 1786 17
1786 360 8
360 6212 5
1966 463 17
463 4430 15
1988 2001 17
2001 2954 4
2001 6159 5
2021 7666 17
2063 6575 17
6575 5443 2
6575 6379 7
6379 3423 11
6379 6881 15
6379 2944 16
2944 4143 9
2944 4925 16
4925 5979 11
5979 9240 4
5979 9491 15
9491 4101 5
4101 3943 7
3943 4279 16
4101 4239 16
2081 9771 17
9771 8129 14
2118 2855 17
2146 4767 17
4767 8595 7
8595 3427 3
3427 9583 2
3427 5378 3
5378 3137 1
9583 2312 4
2260 3371 17
2418 2148 17
2148 3124 17
3124 880 5
880 9995 15
2517 7228 17
2517 8450 17
8450 4733 9
8450 497 13
497 916 1
2681 1280 17
1280 1577 12
1577 7589 15
7589 6698 3
6698 3824 11
3824 2434 16
2434 8600 16
2689 6038 17
2689 6805 17
2714 6214 17
6214 2508 11
6214 1265 16
1265 2385 7
2385 2337 2
2337 6780 8
2385 3814 14
6780 8715 15
2337 2514 16
2738 1146 17
1146 3809 17
3809 3755 4
3755 2939 1
3755 8132 16
8132 4949 1
4949 7426 9
8132 6505 10
2738 4021 17
2809 933 17
933 2119 17
2119 9679 1
2119 8193 12
2837 1328 17
2939 5137 17
3024 9577 17
9577 7328 3
9577 7914 5
7914 4399 7
7328 251 9
251 438 10
438 9429 15
3243 5412 17
3307 4232 17
3393 1907 17
1907 753 16
3405 2697 17
2697 442 6
442 8520 16
3406 1183 17
3452 4790 17
4790 9426 12
3454 7208 17
7208 3152 11
3152 5185 1
3152 428 16
428 1329 11
3461 6677 17
3579 405 17
405 2468 12
3658 6177 17
3681 2754 17
2754 3050 4
3721 2026 17
2026 799 7
799 8205 13
8205 9397 11
9397 3163 10
3163 7205 10
8205 3242 14
3242 6541 2
3242 6119 10
799 206 16
206 2877 4
2877 3695 4
206 5691 6
5691 5625 2
206 9080 6
5691 7125 6
5691 3953 9
3953 7150 8
2877 1538 11
1538 4870 2
3695 5716 13
3695 7242 14
7205 4872 16
206 1184 17
1184 1819 16
1819 7500 1
1819 5561 2
7500 7586 15
3732 8654 17
8654 3660 16
3660 8144 14
3857 3302 17
3949 5437 17
5437 6166 7
5437 7216 11
7216 4770 6
4770 1499 14
7216 4702 15
4702 2341 2
2341 4700 4
4700 7243 5
4702 6310 5
4702 1344 12
1344 1820 8
6310 7530 12
7243 4551 13
1820 9920 16
1344 8526 17
8526 4299 9
4299 2984 3
2984 6579 10
3966 4238 17
4018 7760 17
4140 2194 17
2194 3524 15
3524 4048 12
4048 4490 13
4490 2347 6
2347 8833 4
4490 4933 8
4048 5926 15
5926 3759 12
3759 7200 11
7200 3265 4
5926 3007 14
3007 2269 9
4490 6279 15
4234 5290 17
5290 372 2
372 8619 10
5290 6192 10
6192 5005 10
5005 4795 12
5290 4237 13
5005 3453 16
5290 4228 16
4228 6519 9
6519 7651 4
7651 2247 7
7651 4995 9
4995 6051 3
6051 1559 9
1559 3982 1
6192 8319 16
8319 1287 10
1287 7032 1
1287 40 2
40 8990 5
40 2379 7
1287 124 7
124 9528 2
8319 3097 12
3097 1828 12
1828 6880 6
7032 834 15
8619 6482 16
6482 9840 3
834 365 17
1559 3207 17
4302 4572 17
4572 8959 16
8959 2795 1
8959 3281 2
8959 9892 14
9892 9245 5
2795 9961 15
9245 8892 16
9961 5648 16
4317 6884 17
6884 2395 16
2395 1941 17
1941 2887 17
4410 2503 17
2503 762 11
2503 3832 14
3832 8158 14
2503 6664 17
4499 6725 17
6725 9650 2
9650 2282 11
2282 6215 1
2282 3923 7
3923 6800 2
4555 1790 17
1790 5636 5
4602 7483 17
4633 1397 17
4676 6316 17
4707 7292 17
4726 1672 17
4757 3527 17
3527 9482 9
9482 7112 9
7112 1713 13
4819 5280 17
4821 452 17
452 370 3
452 5857 3
370 290 4
370 4546 9
4546 2869 6
5857 3003 10
3003 8935 1
4546 189 11
8935 3276 11
2869 5690 13
5690 8854 7
8854 8549 15
8549 4956 6
8935 6494 15
6494 5338 6
4842 6242 17
6242 6951 6
6242 4589 13
4847 7308 17
7308 1475 11
4894 5668 17
5668 9568 5
9568 7118 7
7118 5966 8
5966 5510 7
5510 9932 9
5510 2085 11
2085 9550 4
9932 1740 11
4910 1376 17
1376 1648 1
1648 6697 6
5043 3908 17
5051 6409 17
5090 552 17
552 1667 14
1667 3467 3
1667 1296 11
5127 5020 17
5020 4851 8
5147 9422 17
9422 3468 8
5338 4690 17
4690 1682 10
5413 7927 17
5447 7889 17
7889 4756 5
5486 490 17
490 278 8
490 1235 12
1235 97 9
97 195 10
97 987 13
1235 801 15
801 1430 13
1430 3770 7
3770 5419 4
5419 5445 6
5419 5743 11
1430 5229 16
5539 5719 17
5719 2436 12
5784 7778 17
7778 3069 13
5915 3937 17
5931 2997 17
2997 8944 1
8944 4797 14
4797 4802 7
4797 5675 14
5675 9253 7
5675 2481 8
9253 7559 9
2481 3933 13
4802 9726 17
5992 8465 17
8465 6024 5
6081 8352 17
6261 766 17
6310 6599 17
6324 8041 17
6363 5924 17
6397 7945 17
7945 8421 2
6478 6090 17
6090 4536 17
6580 5187 17
6604 4375 17
6639 7665 17
7665 7628 2
7665 2253 3
2253 5570 6
6700 5429 17
6772 8913 17
8913 2763 16
6825 8495 17
8495 1546 14
1546 2092 5
2092 7723 8
6949 1250 17
1250 163 6
7112 2155 17
2155 941 10
941 2999 11
2155 6740 15
6740 5365 5
5365 1073 15
1073 4591 1
1073 6649 12
941 9629 17
9629 2314 1
2314 2779 14
2779 636 8
636 9126 3
636 5091 12
7129 5832 17
7231 1343 17
1343 743 8
743 1595 15
7245 8088 17
8088 1514 6
1514 2922 3
8088 8393 6
8088 3783 7
3783 9278 5
2922 1299 8
1299 8486 8
8393 9127 8
1299 1769 9
1769 4539 3
8486 2310 11
2310 4147 12
4539 533 13
3783 2771 14
2771 8923 15
1769 2377 16
2377 4687 9
2377 6115 16
2922 4603 16
4603 5423 12
5423 5544 1
5544 7069 7
5544 3147 11
3147 890 8
890 4493 7
4493 573 2
3147 7814 9
7814 6230 9
7069 4479 15
4479 3663 16
3663 6137 3
3663 3718 17
7365 9382 17
7397 8018 17
7549 7707 17
7707 761 4
761 3924 6
3924 1888 15
1888 1131 3
1888 3463 4
1888 6146 13
7552 8969 17
7568 6594 17
7607 4720 17
7672 7390 17
7694 1158 17
1158 1558 7
1558 3800 1
7714 7619 17
7778 9483 17
7784 3093 17
7821 8877 17
7827 621 17
7896 5482 17
5482 1161 10
1161 381 9
5482 3839 11
3839 7445 2
1161 7410 12
7410 8063 7
3839 6301 14
6301 8542 7
7999 795 17
795 271 8
271 180 12
8031 6590 17
6590 235 16
8117 8611 17
8201 5776 17
5776 8591 1
8591 4017 16
8311 5725 17
8358 3114 17
8384 3613 17
8389 2456 17
2456 9595 9
9595 4978 3
9595 396 4
9595 7452 5
9595 863 13
8503 6174 17
8558 1909 17
1909 9817 4
8558 4497 17
8654 7997 17
8713 9721 17
8750 4741 17
4741 67 10
4741 8681 15
67 6603 17
8760 8101 17
8856 1260 17
1260 6813 2
6813 4587 5
1260 8332 9
8332 3012 7
8916 7079 17
7079 7147 17
7147 9976 3
8997 8517 17
8517 6882 9
6882 5069 13
9139 12 17
12 8698 1
8698 7274 9
12 602 11
602 3503 11
3503 7123 3
7274 3881 11
3881 4807 6
7274 6996 12
6996 5565 6
6996 6327 11
12 233 13
3503 7510 16
7510 1209 2
1209 3486 1
1209 7249 4
3503 8766 17
8766 437 4
437 7677 1
9189 9306 17
9197 5472 17
5472 1028 8
1028 8852 1
1028 5128 7
1028 534 12
534 120 13
120 4246 14
4246 6588 2
9319 5015 17
9341 7244 17
9430 7145 17
7145 2815 7
2815 665 6
665 6566 6
7145 2762 12
9445 7042 17
9646 1097 17
9659 7164 17
9771 7562 17
9785 1202 17
9851 3385 17
3385 5848 6
5848 3925 1
3385 7962 14
7962 7073 8
7073 1127 17
1127 4826 5
9878 3043 17
9884 9156 17
9978 3628 17
5 2 18
2 2230 1
2 22 6
22 2990 1
22 274 4
22 5750 5
22 1564 6
1564 8930 7
1564 9735 9
8930 7994 12
274 4003 13
5750 7034 13
61 42 18
42 3697 15
3697 2592 17
2592 5342 3
5342 2397 1
2397 5524 7
5524 8098 8
8098 946 11
8098 4515 12
4515 7441 2
4515 2317 3
7441 7989 3
7989 6883 5
2317 6430 10
6883 4396 10
7989 7033 11
7033 6950 3
6950 5232 4
4396 4743 12
7441 3588 12
3588 612 7
612 6485 7
6485 1812 8
2592 9619 14
9619 5680 1
9619 2853 9
2853 2901 10
2901 5060 10
4743 4368 14
4368 5640 1
4368 2394 12
5640 7224 12
6430 9798 16
5060 3164 17
3164 7448 7
3164 7911 13
7911 3790 3
3790 3409 4
3409 9670 7
9670 5384 4
9670 3168 8
9670 6764 11
3168 6223 17
6950 3425 17
3425 255 8
7989 9277 17
9277 2130 12
9798 6528 17
6528 4670 2
6528 6976 2
76 5638 18
5638 6624 15
104 2302 18
139 6300 18
171 915 18
267 6622 18
289 2277 18
2277 3370 11
371 9676 18
405 5382 18
564 1501 18
592 8555 18
605 1762 18
624 6418 18
6418 1885 5
665 315 18
677 2378 18
2378 6894 17
6894 5262 12
5262 3984 6
720 3637 18
742 3083 18
3083 2661 3
2661 4822 8
4822 277 8
277 449 11
820 9967 18
863 1359 18
1359 8592 5
1359 3151 7
3151 8491 15
8491 6544 14
900 2584 18
902 7753 18
979 839 18
1002 7285 18
7285 3849 2
3849 5165 6
7285 5414 13
5414 5969 11
5414 7565 12
5969 8219 14
7285 3267 14
1003 111 18
1003 4989 18
4989 1272 5
1003 5067 18
5067 7192 17
7192 3892 11
3892 5547 1
5547 9000 9
7192 8948 14
7192 1846 15
7192 8349 16
8948 1154 17
1154 8013 5
8013 8372 3
8372 9535 2
1010 122 18
122 83 4
83 143 2
143 5920 13
1036 1316 18
1316 7982 3
1316 8821 3
1039 1000 18
1000 9747 15
1080 3735 18
1289 5435 18
5435 9815 7
5435 5063 9
1401 841 18
1474 4568 18
4568 1321 9
4568 6729 16
6729 595 11
595 3999 17
595 3313 18
1321 6967 18
1478 5042 18
1526 3295 18
1545 3555 18
3555 663 14
663 5899 5
663 4782 6
1609 5894 18
5894 1699 11
1699 413 10
413 7163 1
413 7985 11
7985 975 4
975 356 14
356 494 9
356 9394 12
1633 7018 18
7018 7876 15
7876 2571 8
2571 8043 6
8043 9049 3
9049 9174 8
9174 5674 11
7876 5023 13
2571 2308 15
1635 3994 18
1637 3354 18
1723 5796 18
1735 150 18
150 117 11
117 5938 14
1797 4327 18
4327 8020 9
4327 5387 10
1803 3066 18
3066 6602 14
1830 9691 18
1838 3676 18
1876 4824 18
1920 7852 18
1939 5677 18
1944 3034 18
3034 4260 11
4260 1169 13
1169 7960 8
1947 7555 18
7555 1743 5
1977 1380 18
2011 44 18
2027 1787 18
2062 3594 18
2124 5824 18
2180 4171 18
4171 2868 2
2868 2321 16
2321 2814 15
2217 1872 18
2258 3557 18
2260 1406 18
2271 9250 18
9250 833 8
9250 9105 14
9105 8943 1
8943 3947 16
2284 8237 18
2292 2497 18
2648 2805 18
2672 1655 18
2687 7767 18
2738 4432 18
2831 3540 18
2880 7061 18
7061 7572 12
7572 9475 9
9475 3254 7
3000 2531 18
3040 7984 18
7984 5168 7
3059 6181 18
3083 8404 18
3099 8598 18
8598 7916 15
3112 5408 18
5408 5156 6
5156 8853 9
8853 8941 9
8941 1190 5
5156 691 14
691 9165 6
5408 5723 14
5408 4598 17
3181 2109 18
3207 1901 18
3261 4697 18
3335 8711 18
3423 6710 18
6710 443 6
443 6895 14
3484 3664 18
3487 3290 18
3487 6462 18
6462 6720 6
3523 2968 18
3530 5580 18
5580 2895 15
2895 3672 3
3672 9887 11
3563 6984 18
3596 4626 18
4626 5810 17
3596 7578 18
7578 6357 17
3603 4073 18
3645 8258 18
3724 4314 18
4314 8731 16
3732 5769 18
5769 9948 1
5769 5352 6
9948 4351 7
4351 2960 3
5769 7538 17
7538 9988 5
3743 6335 18
3783 937 18
937 2053 4
2053 1677 6
937 1064 16
1064 2586 1
2586 6298 8
2586 7793 13
1064 4458 18
4458 4401 3
4401 5220 12
4401 7591 16
3948 3494 18
3494 7392 2
4060 2871 18
2871 4843 17
4843 265 16
4843 7602 16
7602 5173 14
7602 4963 15
4843 3787 17
3787 8568 1
3787 4023 6
4023 3805 4
3805 8921 5
3787 8893 7
8893 8518 2
8518 7372 4
3805 4418 7
8921 6962 9
8921 4397 10
8568 4105 11
8518 5572 12
4023 2429 13
2429 7206 16
3805 4116 17
4116 6012 7
4116 2098 14
2429 4528 18
4174 9233 18
4198 984 18
984 8467 8
8467 6953 10
984 9580 14
4207 9871 18
4214 3145 18
4241 5035 18
4337 4845 18
4845 9162 9
9162 4712 17
4342 8809 18
8809 6591 8
6591 8155 2
8155 5571 4
8155 7598 7
7598 7633 4
7633 3511 2
8155 9393 8
6591 9681 13
5571 5808 16
5808 5813 9
5813 391 13
391 131 8
131 481 5
9681 7190 16
9681 2272 17
4356 9229 18
4559 2897 18
4655 2151 18
4655 4182 18
4660 758 18
758 814 8
758 4339 15
4789 5030 18
4795 4424 18
5020 4322 18
5030 8737 18
8737 1895 16
1895 9361 10
5198 4287 18
4287 2270 5
2270 3764 1
2270 5968 12
5225 7998 18
7998 8251 8
8251 3882 7
5270 9280 18
9280 4503 2
4503 5869 17
5869 8235 2
5869 1918 5
5276 5316 18
5411 1313 18
1313 8612 15
8612 745 10
1313 9283 15
1313 1245 17
1245 4295 9
4295 1681 1
1681 600 3
1681 2774 3
600 5947 6
600 540 11
4295 4064 14
4295 2290 15
2290 3785 1
2290 5731 1
5731 9695 1
3785 4325 3
4325 2038 2
4325 8791 4
2290 918 5
8791 4849 7
4849 7903 2
5731 9997 8
3785 8634 9
9997 2611 9
8634 7528 14
7528 2320 3
2290 5593 15
5593 2757 12
2757 6898 6
5442 6070 18
6070 2861 6
5446 1216 18
1216 4072 9
5484 41 18
41 1014 11
41 883 14
883 947 3
1014 5180 18
5502 7592 18
7592 559 15
559 456 10
456 5554 13
5529 2212 18
2212 2903 3
2212 5537 3
5537 5956 15
2212 659 18
659 9211 2
659 2328 6
2328 2650 9
9211 7460 10
7460 9685 7
9685 8435 12
8435 2567 4
2567 6375 8
8435 657 17
657 93 7
93 1924 9
2567 1258 18
1258 8989 13
8989 8846 9
8989 6717 11
6717 6518 13
5537 4768 18
4768 3277 1
3277 2708 13
2708 1879 14
1879 2203 1
2203 5326 9
5546 3600 18
3600 1809 16
5872 7799 18
5898 4000 18
4000 9904 7
5942 6683 18
5964 2410 18
6009 6091 18
6040 4532 18
6121 8111 18
8111 2445 14
6133 5615 18
6207 1026 18
6233 7746 18
7746 2741 4
2741 2668 9
2668 5613 7
7746 9862 9
9862 970 6
970 1472 7
9862 6039 7
6039 6515 6
2741 6891 11
6039 9596 13
9596 6707 1
6707 3116 1
6707 7020 14
9596 6037 14
9862 8047 14
2741 9417 15
7020 4557 16
4557 8398 9
970 8333 17
8398 601 17
601 6053 8
6053 8262 15
8262 3377 2
6276 4373 18
4373 3690 14
6330 2848 18
6470 8741 18
6505 186 18
186 4152 14
186 664 16
664 1999 15
1999 9002 2
1999 3258 11
1999 3615 17
186 4308 18
4308 1992 16
6591 9964 18
6660 5961 18
5961 532 14
532 1523 2
6723 2425 18
2425 2525 4
2425 7223 18
6738 4437 18
4437 1369 1
1369 7685 6
6772 3855 18
6826 2915 18
6911 4791 18
4791 1621 2
4791 548 5
548 2112 1
548 1056 12
6943 4622 18
4622 3912 16
3912 7406 3
6985 3060 18
3060 2793 5
7020 8410 18
8410 5882 6
5882 2683 4
5882 1332 12
1332 9188 2
9188 9565 6
5882 2905 18
7044 2117 18
7082 1126 18
1126 586 5
586 4799 11
586 5986 14
5986 7011 6
7011 9091 12
7121 2782 18
7175 472 18
472 138 1
138 6932 5
6932 4672 9
7189 5192 18
5192 4535 3
4535 888 1
7224 1398 18
1398 3976 1
7251 1509 18
1509 816 3
1509 8229 4
7271 972 18
972 5702 9
5702 5948 13
5702 7343 13
7343 7072 8
7426 4586 18
4586 6260 1
4586 638 4
638 9672 5
4586 2980 5
2980 2173 8
2173 4217 12
2173 3636 14
3636 4654 1
3636 3084 2
3636 145 5
145 1484 4
4654 3768 7
145 5288 14
1484 6499 17
2173 7696 18
7445 4900 18
7453 7071 18
7071 9221 14
7457 3875 18
7478 1339 18
1339 1746 12
1746 3403 4
3403 2988 5
7545 4504 18
4504 9256 12
4504 7725 18
7662 5109 18
7814 9231 18
9231 457 16
7823 5066 18
5066 3443 16
3443 6842 6
6842 842 10
842 294 1
294 2874 4
2874 4577 2
2874 2534 3
842 5138 7
2534 2705 14
6842 8586 16
7838 3241 18
3241 7738 16
7844 3983 18
7872 4498 18
8006 9415 18
8040 3220 18
3220 4338 8
8063 9348 18
8124 1556 18
8132 3796 18
3796 3977 4
8291 4030 18
8417 6227 18
6227 6160 4
6227 6788 11
8575 9204 18
8592 9548 18
8598 4517 18
4517 5994 18
8802 4128 18
8834 8590 18
8590 1737 7
1737 912 13
912 5852 16
5852 146 10
146 441 6
146 4605 6
441 6463 12
6463 7029 3
7029 2660 3
6463 2510 10
6463 8728 16
8728 5369 2
8728 2172 4
1737 9579 17
9579 7534 11
9579 4671 13
4671 9842 17
9842 8561 15
8836 458 18
458 2802 2
2802 9743 4
458 8402 12
9156 5410 18
9165 2299 18
2299 6986 2
6986 3341 8
9199 2362 18
9231 8115 18
8115 8649 4
8649 5755 9
9296 6679 18
9312 1724 18
9359 1312 18
9380 2441 18
2441 9254 4
9254 5504 6
5504 2579 3
2579 2621 4
2621 5618 6
5618 5665 4
5665 958 3
5504 2471 7
2621 922 9
5618 3148 9
3148 9343 5
5618 5014 11
5618 5875 15
5875 3761 8
3761 6995 7
3761 8768 14
8768 8670 6
3761 5622 15
922 8574 16
958 1679 16
5875 9023 16
9023 9858 2
9254 6638 16
2471 7089 17
3148 7152 17
958 8340 18
8340 5659 16
8768 1442 18
1442 5166 3
5166 9144 3
9492 8248 18
9540 377 18
377 198 8
377 1357 16
9593 8029 18
8029 2360 2
9742 1141 18
9773 5362 18
5362 379 18
9793 7853 18
7853 5444 11
5444 7075 18
7075 7904 10
7075 925 17
925 526 15
9798 2669 18
2669 6965 18
9834 4113 18
9990 4701 18
4701 3074 8
3074 8169 3
8169 8775 18
8775 2832 7
8775 7898 16
1 8471 19
8471 6606 8
6606 7925 5
20 1349 19
1349 9792 17
27 7890 19
7890 3535 5
29 7720 19
121 1784 19
122 71 19
71 8947 5
8947 5943 7
8947 4066 9
71 9642 11
9642 1185 10
131 6560 19
152 7834 19
7834 6516 3
169 658 19
199 5033 19
224 5209 19
5209 1041 2
1041 105 8
5209 6927 8
6927 3447 5
3447 9301 5
